stable_id,character,name,command,parser_status,source_consistency,reactive,hit_levels,damages,startup,recovery,block_advantage,hit_advantage,hit_effect,counter_hit_advantage,counter_hit_effect,frame_data_variable,homing,tornado,wall_break,floor_break,balcony_break,heat_engager,requires_heat,requires_rage,rage_art,posture,stances,situations,result_stance,automatic_transition,low_crush,high_crush,power_crush,parry,airborne,invincible,heat_burst,heat_smash,heat_dash_block,heat_dash_hit,heat_dash_effect,chip_block,chip_block_heat,recoverable_only,removes_recoverable,armor_damage_recoverable,self_damage,self_recoverable,self_damage_without_heat,restore_health_hit,restore_recoverable_hit,restore_recoverable_block,throw_break,side_switch_on_hit,side_switch_on_break,spike,unparryable,reversal_break,variant_of,result_crouching,result_stance_on_hit,result_stance_on_block,requires_sidestep,requires_running,parry_levels,parry_outcomes,heat_cost_frames,resource_gain_start,resource_gain_hit,resource_gain_airborne_hit,resource_gain_block,resource_gain_heat_activation,install_damage_bonus,install_chip,install_range,attack_throw,attack_throw_front_only,attack_throw_standing_only,attack_throw_airborne,attack_throw_damage,back_turned_hit_advantage,back_turned_hit_effect,result_back_turned,heat_parry,heat_parry_levels,heat_parry_outcome,recoverable_damage,cannot_ko,rage_art_max_damage,ki_charge,practice_status,measured_active_frames,measured_range,measured_tracking_left,measured_tracking_right,measured_pushback,measured_travel,measured_hit_frames
devil-jin:19,devil-jin,Demon March,"3,1,f,F",parsed,valid,0,mid|high,16.0|11.0,17,24,-2,4,stun,,,1,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:20,devil-jin,Last Rites,4,parsed,valid,0,high,24.0,17,32,-5,10,stun,,,1,1,0,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,7,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:21,devil-jin,Wheel of Pain,4~3,parsed,valid,0,mid,21.0,29,33,-7,14,launch,,,0,0,0,0,1,0,0,0,0,0,standing,,,,,14~23,,,,24~26,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:22,devil-jin,Wheel of Pain > Annihilation Beam,"H.4~3,1+2",parsed,valid,0,mid|special_mid,21.0|15.0,29,33,2,4,stun,,,1,0,1,0,0,1,0,1,0,0,standing,,,,,,,,,,,0,0,,,,3,,0,0,0,,,0,,,,,0,0,0,1,0,,0,,,0,0,,,210,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:23,devil-jin,Tsujikaze,1+2,parsed,valid,0,mid|mid,12.0|25.0,17,35,-12,7,stun,,,0,1,0,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:24,devil-jin,,1+4,parsed,valid,0,special_low|high,5.0|5.0,16,21,-3,4,stun,,,1,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:25,devil-jin,Three Ring Alaya,"1+4,2",parsed,valid,0,special_low|high|mid,5.0|5.0|20.0,16,31,-12,72,launch,,,1,0,1,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,6,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:26,devil-jin,Fly (FLY),3+4,parsed,valid,0,,,,40,,,stun,,,0,0,0,0,0,0,0,0,0,0,standing,,,FLY,,20~58,,,,59~61,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:27,devil-jin,893P,f+2,parsed,valid,0,mid,14.0,17,29,-8,3,stun,,,1,0,0,0,1,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:28,devil-jin,893P > Knee Kick,"f+2,4",parsed,valid,0,mid|mid,14.0|17.0,17,30,-11,0,stun,29,launch,1,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:29,devil-jin,Mourning Crow (MCR),f+3,parsed,valid,0,,,,20,,,stun,,,0,0,0,0,0,0,0,0,0,0,standing,,,MCR,,18~32,,,,33~35,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:30,devil-jin,,f+4,parsed,valid,0,mid,10.0,15,30,-12,-1,stun,,,1,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:31,devil-jin,Twisted Samsara,"f+4,3",parsed,valid,0,mid|mid,10.0|15.0,15,51,-22,18,launch,,,1,0,1,0,0,0,0,0,0,0,standing,,,,,27~51,,,,52~54,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:32,devil-jin,,df+1,parsed,valid,0,mid,11.0,13,25,-6,5,stun,9,stun,0,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:33,devil-jin,Dark Twin Lancer,"df+1,2",parsed,valid,0,mid|high,11.0|20.0,13,30,-9,26,launch,,,0,0,0,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:34,devil-jin,Dark Twin Apparition,"df+1,4",parsed,valid,0,mid|mid,11.0|23.0,13,33,-13,16,stun,31,knockdown,0,0,0,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:35,devil-jin,Bloody Glaive,df+2,parsed,valid,0,mid,17.0,15,26,-9,6,stun,9,stun,0,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:36,devil-jin,,df+3,parsed,valid,0,mid,12.0,16,27,-9,2,stun,,,1,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:37,devil-jin,,"df+3,2",parsed,valid,0,mid|mid,12.0|10.0,16,37,-13,-7,stun,,,1,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:38,devil-jin,Rengoku,"df+3,2,4",parsed,valid,0,mid|mid|mid,12.0|10.0|20.0,16,51,-22,18,launch,,,1,0,1,0,0,0,0,0,0,0,standing,,,,,27~50,,,,51~53,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:39,devil-jin,,df+4,parsed,valid,0,mid,10.0,13,27,-9,2,stun,,,1,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:40,devil-jin,Tsunami Kick,"df+4,4",parsed,valid,0,mid|mid,10.0|16.0,13,33,-15,-4,stun,,,1,0,0,0,1,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:41,devil-jin,Corpse Thrust,d+1,parsed,valid,0,mid,25.0,18,35,-14,20,launch,,,1,0,0,0,0,1,0,0,0,0,standing,,,,,,,7~17,,,,0,0,,,,,,0,0,1,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:42,devil-jin,Crouch Straight,d+2,parsed,valid,0,special_low,8.0,11,23,-4,7,stun,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,,4~999,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,1,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:43,devil-jin,Broken Plate,d+3,parsed,valid,0,low,12.0,18,30,-12,-1,stun,7,stun,1,1,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:44,devil-jin,Crouch Shin Kick,d+4,parsed,valid,0,low,6.0,12,34,-15,-4,stun,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,,4~999,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,1,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:45,devil-jin,Double Lift Kicks,d+3+4,parsed,valid,0,mid|mid,5.0|20.0,15,33,-15,30,launch,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,16~30,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:46,devil-jin,Crouch Jab,db+1,parsed,valid,0,special_low,5.0,10,24,-5,6,stun,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,,4~999,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,1,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:47,devil-jin,Malicious Mace,db+2,parsed,valid,0,low,15.0,21,31,-13,3,stun,26,launch,1,0,0,0,0,0,0,0,0,0,standing,,,,,,6~999,,,,,0,0,,,,4,,0,0,0,,,0,,,,,0,0,0,0,0,,1,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:48,devil-jin,Crouch Spin Kick,db+3,parsed,valid,0,low,10.0,16,36,-17,-6,stun,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,,4~999,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,1,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:49,devil-jin,Demon's Spear,db+1+2,parsed,valid,0,mid,15.0,23,31,-9,4,stun,,,1,0,0,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:50,devil-jin,Demon's Spear (Slight Hold),db+1+2*,parsed,valid,0,mid,25.0,39,26,5,7,stun,37,knockdown,1,0,0,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,10,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:51,devil-jin,Demon's Lance (Max Hold),db+1+2**,parsed,valid,0,mid,42.0,61,31,10,37,knockdown,,,1,0,0,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,16,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:52,devil-jin,Hellfire Blast,db+1+4,parsed,valid,0,high,40.0,32,47,,-30,stun,,,1,0,0,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:53,devil-jin,,b+1,parsed,valid,0,high,10.0,12,25,-6,5,stun,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:54,devil-jin,Brimstone Strike,"b+1,2",parsed,valid,0,high|mid,10.0|20.0,12,33,-14,23,launch,,,0,0,0,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:55,devil-jin,Imperial Wrath,b+1+3,parsed,valid,0,mid,30.0,15,49,-8,16,launch,,,0,0,0,0,0,1,0,0,0,0,standing,,,,,,,4~14,,,,0,0,,,,8|12,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:56,devil-jin,,b+2,parsed,valid,0,high,11.0,14,30,-13,-2,stun,,,1,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:57,devil-jin,Rakshasa's Rampage,"b+2,1",parsed,valid,0,high|mid,11.0|21.0,14,34,-16,29,launch,,,1,0,1,0,0,0,0,0,0,0,standing,,,,,30~51,,,,52~54,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:58,devil-jin,Rakshasa's Fury,"b+2,3",parsed,valid,0,high|mid,11.0|23.0,14,35,-14,8,launch,,,1,0,0,0,0,1,1,0,0,0,standing,,,,,25~47,,,,48~50,,0,0,5,43,knockdown,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:59,devil-jin,Wicked Jambu Spear,b+3,parsed,valid,0,mid,24.0,29,37,-18,10,launch,,,1,0,0,0,0,1,1,0,0,0,standing,,,,,8~33,,,,34~36,,0,0,5,43,knockdown,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:60,devil-jin,Demon Steel Pedal,b+4,parsed,valid,0,mid,20.0,17,28,-8,6,stun,30,launch,1,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:61,devil-jin,Aratama Strike,b+1+2,parsed,valid,0,mid,21.0,20,29,3,7,stun,24,knockdown,1,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,4,,0,0,0,,,0,,,,,0,0,1,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:62,devil-jin,Lightning Screw Uppercut,b+1+4,parsed,valid,0,mid,60.0,63,42,,20,launch,,,1,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,64~85,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:63,devil-jin,Samsara,u+4,parsed,valid,0,mid,22.0,20,54,-25,15,launch,,,1,0,1,0,0,0,0,0,0,0,standing,,,,,9~44,,,,45~47,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:64,devil-jin,Hellfire Cannon,u+1+2,parsed,valid,0,high,27.0,18,8,,,stun,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:65,devil-jin,Infernal Shackle,uf+1,parsed,valid,0,high,10.0,21,42,11,16,stun,,,1,0,0,0,0,1,0,0,0,0,standing,,,,Transition to r20 MCR on hit or block only,,,,,,,0,0,,,,2,,0,0,0,,,0,,,,,0,0,0,1,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:66,devil-jin,Decapitating Sword,uf+2,parsed,valid,0,high,25.0,20,25,-4,25,launch,,,1,1,0,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:67,devil-jin,Reaper's Scythe,uf+3,parsed,valid,0,mid,21.0,28,29,3,13,stun,,,1,0,0,0,1,0,0,0,0,0,standing,,,,,9~25,,,,26~28,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:68,devil-jin,Wraith Kick,uf+4,parsed,valid,0,mid,21.0,18,32,-8,11,stun,,,0,0,0,0,0,1,1,0,0,0,standing,,,,,8~18,,,,,,0,0,5,62,launch,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:69,devil-jin,Hisou,uf+3+4,parsed,valid,0,mid|mid,8.0|20.0,16,40,-16,7,stun,,,1,1,0,0,0,1,0,0,0,0,standing,,,,,10~47,,,,48~50,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:70,devil-jin,Hisou > Annihilation Beam,"H.uf+3+4,1+2",parsed,valid,0,mid|mid|throw,8.0|20.0|20.0,16,36,-15,0,knockdown,,,1,0,0,0,0,0,0,1,0,0,standing,,,,,0~67,,,,68~70,,0,0,,,,4,,0,0,0,,,0,,,,,0,0,0,1,0,,0,,,0,0,,,240,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:71,devil-jin,Ki Charge,1+2+3+4,parsed,valid,0,,,,55,,,stun,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,6~47,,,,48~50,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,1,pending,,,,,,,
devil-jin:72,devil-jin,,"b,f+2",parsed,valid,0,mid,12.0,15,29,-9,-1,stun,,,1,1,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:73,devil-jin,,"b,f+2,1",parsed,valid,0,mid|mid,12.0|12.0,15,28,-10,1,stun,,,1,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:74,devil-jin,Laser Cannon,"b,f+2,1,2",parsed,valid,0,mid|mid|mid,12.0|12.0|24.0,15,29,-8,15,launch,45,launch,1,0,0,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,7,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:75,devil-jin,Laser Crush,"b,f+2,1,4",parsed,valid,0,mid|mid|mid,12.0|12.0|21.0,15,34,-8,14,launch,,,1,0,0,0,1,0,0,0,0,0,standing,,,,,12~20,,,,21~23,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:76,devil-jin,Laser Scraper,"b,f+2,1,df+2",parsed,valid,0,mid|mid|mid,12.0|12.0|20.0,15,31,-13,25,launch,,,1,0,1,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:77,devil-jin,Laser Slice,"b,f+2,3",parsed,valid,0,mid|high,12.0|21.0,15,33,-5,16,stun,,,1,0,0,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:78,devil-jin,,"b,f+1+2",parsed,valid,0,mid,6.0|6.0|6.0|6.0|6.0|6.0,25,44,-17,31,launch,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,24~80,,,,81~83,,0,0,,,,6,,0,0,0,,,0,,,,,0,0,0,1,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:79,devil-jin,Gates of Hades,"b,f+1+2,2",parsed,valid,0,mid|mid,6.0|6.0|6.0|6.0|6.0|6.0|30.0|9.0,25,56,-31,-14,launch,,,0,0,0,0,0,1,0,0,0,0,standing,,,,,28~69,,,,70~72,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:80,devil-jin,Demon's Paw,"f,F+2",parsed,valid,0,mid,24.0,15,29,-8,15,launch,,,1,0,0,0,0,1,1,0,0,0,standing,,,,,,,,,,,0,0,5,36,launch,7,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:81,devil-jin,Demon's Shaft,"f,F+4",parsed,valid,0,mid,22.0,20,33,-6,16,stun,55,launch,1,0,0,0,0,1,0,0,0,0,standing,,,,,10~30,,,,31~33,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:82,devil-jin,Demon's Tail,"f,n,d,DF+3",parsed,valid,0,low,24.0,33,41,-23,-2,launch,,,1,0,0,0,0,0,0,0,0,0,standing,,,,,5~28,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:83,devil-jin,,"f,n,d,DF+4",parsed,valid,0,low,7.0,16,43,-23,-5,stun,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:84,devil-jin,Spinning Demon Scythe,"f,n,d,DF+4,4",parsed,valid,0,low|mid,7.0|28.0,16,34,-16,7,stun,14,launch,0,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,1,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:85,devil-jin,Spinning Demon Hellfire Beam,"f,n,d,DF+4,1+2",parsed,valid,0,low|special_mid,7.0|14.0|9.0,16,29,,58,launch,,,0,0,1,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:86,devil-jin,Wind God Step,"f,n,d,df",parsed,valid,0,,,,1,,,stun,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:87,devil-jin,Demon Hop,"f,n,d,df,UF",parsed,valid,0,,,,26,,,stun,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,1~20,,,,21~23,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:88,devil-jin,Electric Wind God Fist,"f,n,d,df:2",parsed,valid,0,high,23.0,11,24,5,39,launch,,,1,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,4,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:89,devil-jin,Thunder God Fist,"f,n,d,df+1",parsed,valid,0,mid,30.0,22,33,-16,29,launch,,,1,0,0,0,0,0,0,0,0,0,standing,,,,,22~43,,,,44~46,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:90,devil-jin,Heaven's Door,"f,n,d,df+1,UF",parsed,valid,0,mid|throw,30.0|10.0,22,,,-4,knockdown,,,1,0,0,0,1,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,hit,0,0,1,,,,0,,,,,0,,0,pending,,,,,,,
devil-jin:91,devil-jin,Wind God Fist,"f,n,d,df+2",parsed,valid,0,high,20.0,11,28,-10,39,launch,,,1,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,4,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,70,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
